cliente_id,mes,logins,usuarios_ativos,modulos_usados,tickets_suporte,acoes_realizadas
235,2024-06,12,1,2,1,68
235,2024-07,11,1,1,0,74
235,2024-08,9,1,1,1,29
235,2024-09,7,1,1,2,21
235,2024-10,17,1,2,3,93
235,2024-11,15,1,1,1,103
235,2024-12,6,1,1,2,40
236,2024-06,58,2,1,0,226
236,2024-07,41,2,1,0,152
236,2024-08,48,1,1,0,159
236,2024-09,56,2,1,1,199
236,2024-10,54,3,2,0,394
236,2024-11,49,2,2,0,349
236,2024-12,30,1,1,0,193
237,2024-01,12,1,1,0,39
237,2024-02,15,1,1,0,57
237,2024-03,23,1,1,0,131
237,2024-04,20,1,1,0,123
237,2024-05,28,1,1,1,116
237,2024-06,34,1,1,0,173
237,2024-07,18,1,1,0,123
237,2024-08,22,1,1,0,113
237,2024-09,29,1,1,2,112
237,2024-10,28,1,1,1,209
237,2024-11,26,1,1,2,130
237,2024-12,20,1,1,1,156
238,2024-02,47,2,1,0,199
238,2024-03,46,3,1,2,181
238,2024-04,73,3,1,0,441
238,2024-05,67,2,1,2,318
238,2024-06,49,3,2,0,263
238,2024-07,51,2,1,2,158
238,2024-08,57,3,1,0,356
238,2024-09,57,3,1,0,172
238,2024-10,79,3,1,1,342
238,2024-11,93,3,2,0,469
238,2024-12,33,2,1,3,168
239,2024-01,29,2,1,1,112
239,2024-02,43,2,2,0,213
239,2024-03,65,3,2,0,250
239,2024-04,59,3,2,0,237
239,2024-05,76,3,3,0,351
239,2024-06,43,3,3,0,224
239,2024-07,55,2,2,1,171
239,2024-08,42,2,2,1,212
239,2024-09,79,3,2,0,481
239,2024-10,81,2,2,0,367
239,2024-11,50,2,2,1,292
239,2024-12,33,1,1,2,231
240,2024-04,148,6,3,0,1142
240,2024-05,121,6,3,1,427
240,2024-06,131,7,3,0,600
240,2024-07,113,6,3,1,794
240,2024-08,69,6,3,0,495
240,2024-09,146,6,3,0,727
240,2024-10,112,6,3,1,436
240,2024-11,123,6,3,1,369
240,2024-12,127,5,2,1,407
241,2024-01,22,1,2,1,118
241,2024-02,35,1,2,0,277
241,2024-03,38,1,3,2,287
241,2024-04,37,1,3,2,251
241,2024-05,48,2,3,1,298
241,2024-06,41,2,3,0,237
241,2024-07,39,1,2,1,222
241,2024-08,42,2,3,1,245
241,2024-09,39,2,3,0,140
241,2024-10,37,2,3,0,131
241,2024-11,34,2,3,0,141
241,2024-12,26,1,2,0,155
242,2024-09,37,1,2,0,282
242,2024-10,30,1,2,0,111
242,2024-11,17,1,2,1,88
242,2024-12,11,1,1,0,84
243,2024-01,7,1,1,0,44
243,2024-02,7,1,1,0,34
243,2024-03,10,1,2,1,60
243,2024-04,9,1,2,0,37
243,2024-05,8,1,2,0,53
243,2024-06,9,1,2,2,29
243,2024-07,8,1,1,1,61
243,2024-08,4,1,1,2,21
243,2024-09,10,1,2,1,37
243,2024-10,8,1,2,0,37
243,2024-11,9,1,2,0,53
243,2024-12,9,1,1,0,41
244,2024-01,20,1,1,0,66
244,2024-02,15,1,1,0,68
244,2024-03,28,1,1,1,191
244,2024-04,29,1,1,1,163
244,2024-05,29,1,1,2,153
244,2024-06,28,1,1,1,111
244,2024-07,30,1,1,0,140
244,2024-08,16,1,1,0,57
244,2024-09,27,1,1,1,113
244,2024-10,21,1,1,1,66
244,2024-11,28,1,1,3,93
244,2024-12,15,1,1,0,107
245,2024-01,23,1,1,1,104
245,2024-02,24,1,1,2,129
245,2024-03,50,2,1,0,176
245,2024-04,47,1,1,2,257
245,2024-05,31,2,1,0,218
245,2024-06,41,1,1,0,204
245,2024-07,28,1,1,2,172
245,2024-08,25,1,1,0,151
245,2024-09,39,2,1,0,220
245,2024-10,38,2,1,1,158
245,2024-11,64,2,1,1,364
245,2024-12,28,1,1,0,125
246,2024-01,17,1,1,2,127
246,2024-02,20,1,1,0,116
246,2024-03,42,2,2,0,275
246,2024-04,46,1,2,2,331
246,2024-05,21,1,2,1,139
246,2024-06,21,1,2,2,149
246,2024-07,38,1,1,1,286
246,2024-08,30,1,1,0,139
246,2024-09,28,1,2,3,197
246,2024-10,38,1,2,1,280
246,2024-11,15,1,2,0,99
246,2024-12,23,1,1,0,166
247,2024-04,8,1,1,1,45
247,2024-05,10,1,1,2,31
247,2024-06,7,1,1,2,41
247,2024-07,7,1,1,0,41
247,2024-08,6,1,1,1,45
247,2024-09,9,1,1,0,64
247,2024-10,7,1,1,2,37
247,2024-11,8,1,1,0,50
247,2024-12,4,1,1,0,23
248,2024-01,6,1,1,1,27
248,2024-02,5,1,1,0,16
248,2024-03,6,1,1,0,43
248,2024-04,7,1,1,1,31
248,2024-05,5,1,1,0,32
248,2024-06,7,1,1,0,53
248,2024-07,6,1,1,0,35
248,2024-08,9,1,1,0,54
248,2024-09,5,1,1,1,39
248,2024-10,10,1,1,1,52
248,2024-11,8,1,1,1,33
248,2024-12,5,1,1,1,17
249,2024-01,39,1,1,0,216
249,2024-02,30,1,1,1,171
249,2024-03,48,2,1,0,363
249,2024-04,43,2,1,0,143
249,2024-05,58,2,1,0,463
249,2024-06,55,2,1,0,312
249,2024-07,33,2,1,1,142
249,2024-08,27,2,1,0,171
249,2024-09,44,1,1,0,163
249,2024-10,37,2,1,1,129
249,2024-11,45,2,1,1,265
249,2024-12,38,1,1,0,223
250,2024-07,23,1,1,0,174
250,2024-08,25,1,1,0,75
250,2024-09,30,1,1,0,182
250,2024-10,36,1,1,1,128
250,2024-11,17,1,1,1,126
250,2024-12,16,1,1,1,49
251,2024-01,47,2,2,1,319
251,2024-02,56,2,2,1,177
251,2024-03,55,2,3,0,182
251,2024-04,39,3,3,1,304
251,2024-05,67,2,2,1,351
251,2024-06,58,2,3,1,354
251,2024-07,40,2,2,0,285
251,2024-08,46,3,2,0,167
251,2024-09,57,2,2,0,245
251,2024-10,57,2,3,1,345
251,2024-11,36,3,3,0,244
251,2024-12,44,1,1,1,316
252,2024-01,75,2,2,0,540
252,2024-02,69,2,2,0,241
252,2024-03,70,3,4,1,372
252,2024-04,86,4,3,2,680
252,2024-05,94,4,3,0,318
252,2024-06,99,4,3,0,428
252,2024-07,84,4,3,0,428
252,2024-08,63,3,3,0,249
252,2024-09,88,4,3,0,472
252,2024-10,91,4,3,0,698
252,2024-11,108,3,3,2,451
252,2024-12,74,3,2,1,294
253,2024-01,33,1,3,1,103
253,2024-02,25,1,3,2,195
253,2024-03,49,1,4,0,331
253,2024-04,41,1,4,0,233
253,2024-05,34,1,5,1,213
253,2024-06,53,1,4,1,242
253,2024-07,39,2,4,1,271
253,2024-08,31,2,4,0,218
253,2024-09,40,2,5,0,168
253,2024-10,41,2,5,1,183
253,2024-11,48,2,5,0,299
253,2024-12,25,1,2,1,169
254,2024-01,13,1,1,0,69
254,2024-02,15,1,1,0,93
254,2024-03,21,1,1,1,71
254,2024-04,19,1,1,0,149
254,2024-05,20,1,1,0,114
254,2024-06,12,1,1,0,42
254,2024-07,11,1,1,1,38
254,2024-08,10,1,1,0,67
254,2024-09,5,1,1,0,26
254,2024-10,1,1,1,0,3
254,2024-11,1,1,1,0,4
254,2024-12,0,1,1,0,0
255,2024-01,40,2,2,0,289
255,2024-02,35,1,2,1,233
255,2024-03,47,3,4,2,188
255,2024-04,65,3,4,0,300
255,2024-05,71,3,4,0,548
255,2024-06,48,2,3,2,242
255,2024-07,69,2,3,1,210
255,2024-08,58,2,3,1,316
255,2024-09,82,2,4,2,246
255,2024-10,52,2,3,0,290
255,2024-11,71,2,4,0,297
255,2024-12,30,1,2,1,206
256,2024-03,47,1,3,0,365
256,2024-04,47,2,3,1,333
256,2024-05,45,2,3,1,265
256,2024-06,33,2,3,1,200
256,2024-07,29,1,2,1,130
256,2024-08,40,2,2,2,293
256,2024-09,35,2,3,0,113
256,2024-10,50,2,3,0,321
256,2024-11,30,1,2,1,232
256,2024-12,30,1,2,0,189
257,2024-04,23,1,2,0,161
257,2024-05,31,1,2,1,196
257,2024-06,31,1,2,0,156
257,2024-07,21,1,1,1,125
257,2024-08,25,1,1,0,125
257,2024-09,22,1,1,1,95
257,2024-10,13,1,1,0,98
257,2024-11,7,1,1,0,36
257,2024-12,1,1,1,1,4
258,2024-01,15,1,1,0,112
258,2024-02,10,1,1,1,50
258,2024-03,22,1,1,0,66
258,2024-04,20,1,1,0,73
258,2024-05,27,1,1,0,90
258,2024-06,20,1,1,0,88
258,2024-07,17,1,1,1,56
258,2024-08,22,1,1,0,110
258,2024-09,22,1,1,0,75
258,2024-10,22,1,1,0,165
258,2024-11,25,1,1,0,86
258,2024-12,9,1,1,0,27
259,2024-01,40,1,1,2,266
259,2024-02,44,1,1,0,324
259,2024-03,43,3,1,0,176
259,2024-04,51,2,1,0,175
259,2024-05,50,2,1,1,395
259,2024-06,55,2,2,0,261
259,2024-07,47,2,1,2,266
259,2024-08,57,1,1,0,364
259,2024-09,68,3,1,0,205
259,2024-10,38,2,1,2,291
259,2024-11,62,3,1,0,209
259,2024-12,49,2,1,1,280
260,2024-01,840,43,2,1,2858
260,2024-02,800,27,2,0,4051
260,2024-03,1619,64,3,0,12898
260,2024-04,1399,49,3,0,5662
260,2024-05,1046,54,3,2,6002
260,2024-06,1399,49,3,1,10097
260,2024-07,923,46,3,0,3954
260,2024-08,901,49,2,0,5815
260,2024-09,1051,59,3,0,6676
260,2024-10,1440,60,3,0,5376
260,2024-11,862,58,3,0,4040
260,2024-12,958,33,2,1,3730
261,2024-10,98,4,2,0,492
261,2024-11,61,4,1,0,213
261,2024-12,56,2,1,0,222
262,2024-01,6,1,1,0,39
262,2024-02,11,1,1,1,78
262,2024-03,20,1,1,1,110
262,2024-04,14,1,1,2,56
262,2024-05,18,1,1,1,140
262,2024-06,23,1,1,0,103
262,2024-07,13,1,1,0,87
262,2024-08,11,1,1,1,74
262,2024-09,23,1,1,1,156
262,2024-10,26,1,2,0,170
262,2024-11,19,1,2,0,112
262,2024-12,13,1,1,1,95
263,2024-06,159,5,2,0,745
263,2024-07,87,4,1,0,333
263,2024-08,92,5,1,0,618
263,2024-09,152,6,2,0,628
263,2024-10,153,5,1,0,850
263,2024-11,142,6,2,0,569
263,2024-12,69,4,1,0,372
264,2024-05,129,4,4,0,953
264,2024-06,82,3,5,0,363
264,2024-07,71,3,3,0,491
264,2024-08,81,3,4,0,311
264,2024-09,115,5,4,1,467
264,2024-10,105,3,4,0,622
264,2024-11,104,4,4,0,495
264,2024-12,66,2,3,0,344
265,2024-01,11,1,1,2,83
265,2024-02,12,1,1,0,55
265,2024-03,8,1,1,1,39
265,2024-04,14,1,1,0,110
265,2024-05,19,1,1,1,71
265,2024-06,12,1,1,1,87
265,2024-07,10,1,1,2,55
265,2024-08,6,1,1,1,40
265,2024-09,7,1,1,0,29
265,2024-10,2,1,1,0,9
265,2024-11,1,1,1,0,6
265,2024-12,1,1,1,1,4
266,2024-07,26,1,1,0,176
266,2024-08,17,1,1,0,64
266,2024-09,14,1,1,1,50
266,2024-10,3,1,1,0,21
266,2024-11,3,1,1,1,13
266,2024-12,3,1,1,0,16
267,2024-01,8,1,2,0,50
267,2024-02,6,1,2,0,26
267,2024-03,13,1,3,0,57
267,2024-04,11,1,2,0,38
267,2024-05,12,1,3,0,59
267,2024-06,13,1,2,1,53
267,2024-07,10,1,2,0,45
267,2024-08,11,1,2,2,81
267,2024-09,10,1,2,2,65
267,2024-10,11,1,2,0,47
267,2024-11,12,1,3,0,63
267,2024-12,6,1,2,1,30
268,2024-03,8,1,1,0,61
268,2024-04,6,1,1,0,34
268,2024-05,8,1,1,0,29
268,2024-06,9,1,1,1,29
268,2024-07,7,1,1,0,39
268,2024-08,7,1,1,0,29
268,2024-09,8,1,1,0,24
268,2024-10,10,1,1,1,37
268,2024-11,10,1,1,3,59
268,2024-12,5,1,1,0,32
269,2024-01,8,1,1,1,42
269,2024-02,9,1,1,2,53
269,2024-03,17,1,1,0,122
269,2024-04,16,1,1,0,106
269,2024-05,14,1,1,1,75
269,2024-06,12,1,1,0,89
269,2024-07,13,1,1,0,66
269,2024-08,15,1,1,1,85
269,2024-09,18,1,1,0,74
269,2024-10,15,1,1,2,45
269,2024-11,16,1,1,1,107
269,2024-12,10,1,1,0,79
270,2024-01,36,1,1,0,184
270,2024-02,29,1,1,2,89
270,2024-03,63,3,1,0,468
270,2024-04,35,2,1,0,207
270,2024-05,53,2,1,0,233
270,2024-06,64,3,2,0,372
270,2024-07,51,2,1,0,294
270,2024-08,77,2,1,0,384
270,2024-09,68,2,1,0,451
270,2024-10,50,3,1,1,334
270,2024-11,56,2,1,1,218
270,2024-12,28,1,1,1,115
271,2024-01,31,1,1,0,221
271,2024-02,29,1,1,2,152
271,2024-03,55,2,1,0,299
271,2024-04,45,2,1,0,135
271,2024-05,51,2,1,0,279
271,2024-06,42,2,1,0,240
271,2024-07,55,2,1,1,396
271,2024-08,38,1,1,0,128
271,2024-09,66,2,1,1,402
271,2024-10,55,2,1,0,212
271,2024-11,51,2,1,0,397
271,2024-12,33,1,1,0,206
272,2024-01,18,1,1,2,143
272,2024-02,9,1,1,0,65
272,2024-03,22,1,1,0,152
272,2024-04,28,1,1,2,125
272,2024-05,22,1,1,0,155
272,2024-06,15,1,1,3,62
272,2024-07,19,1,1,0,82
272,2024-08,26,1,1,1,121
272,2024-09,30,1,1,1,110
272,2024-10,21,1,1,1,70
272,2024-11,28,1,1,0,86
272,2024-12,13,1,1,0,52
273,2024-09,45,3,2,0,235
273,2024-10,57,2,2,1,207
273,2024-11,88,3,2,0,639
273,2024-12,44,2,1,2,163
274,2024-01,8,1,1,0,47
274,2024-02,9,1,1,0,33
274,2024-03,19,1,1,0,78
274,2024-04,19,1,1,0,130
274,2024-05,20,1,1,0,64
274,2024-06,15,1,1,1,64
274,2024-07,13,1,1,0,55
274,2024-08,8,1,1,0,33
274,2024-09,18,1,1,0,102
274,2024-10,7,1,1,0,48
274,2024-11,7,1,1,0,41
274,2024-12,2,1,1,0,15
275,2024-01,37,2,1,0,243
275,2024-02,38,2,2,2,177
275,2024-03,58,3,3,1,414
275,2024-04,60,4,3,1,418
275,2024-05,55,3,2,1,274
275,2024-06,65,2,2,0,265
275,2024-07,30,2,2,0,102
275,2024-08,29,1,1,0,113
275,2024-09,24,1,1,0,167
275,2024-10,6,1,1,1,31
275,2024-11,5,1,1,1,31
275,2024-12,3,1,1,0,13
276,2024-07,151,6,1,2,910
276,2024-08,127,6,1,2,662
276,2024-09,123,6,1,2,579
276,2024-10,170,9,1,0,566
276,2024-11,121,8,1,0,408
276,2024-12,118,4,1,0,472
277,2024-01,158,6,1,0,941
277,2024-02,146,6,1,3,1118
277,2024-03,189,11,2,0,945
277,2024-04,212,14,3,0,1670
277,2024-05,284,12,3,0,2185
277,2024-06,276,11,2,0,1202
277,2024-07,175,8,2,1,1275
277,2024-08,219,10,2,2,874
277,2024-09,138,9,3,1,609
277,2024-10,199,10,2,0,695
277,2024-11,234,13,3,2,932
277,2024-12,121,7,2,1,651
278,2024-01,79,3,2,0,336
278,2024-02,72,4,1,0,370
278,2024-03,130,5,2,1,676
278,2024-04,138,8,3,1,544
278,2024-05,70,5,3,0,286
278,2024-06,73,7,2,1,298
278,2024-07,97,5,2,2,533
278,2024-08,120,5,2,1,958
278,2024-09,56,7,3,0,231
278,2024-10,126,5,3,0,811
278,2024-11,112,6,3,0,701
278,2024-12,126,3,2,1,590
279,2024-01,26,1,1,1,108
279,2024-02,30,1,2,0,207
279,2024-03,40,1,3,0,217
279,2024-04,23,1,2,0,127
279,2024-05,49,1,3,0,325
279,2024-06,38,2,2,2,180
279,2024-07,36,1,2,1,131
279,2024-08,59,1,2,0,449
279,2024-09,22,2,2,0,142
279,2024-10,37,1,2,0,284
279,2024-11,17,1,1,1,60
279,2024-12,9,1,1,0,64
280,2024-07,50,2,1,0,338
280,2024-08,46,2,1,0,300
280,2024-09,53,3,1,0,166
280,2024-10,65,2,1,1,348
280,2024-11,44,3,1,0,293
280,2024-12,45,2,1,1,198
281,2024-05,14,1,1,0,65
281,2024-06,12,1,1,2,59
281,2024-07,12,1,1,0,76
281,2024-08,17,1,1,0,123
281,2024-09,15,1,1,2,104
281,2024-10,18,1,1,1,105
281,2024-11,13,1,1,0,94
281,2024-12,12,1,1,1,76
282,2024-01,60,2,1,2,300
282,2024-02,68,2,1,2,365
282,2024-03,84,4,2,1,604
282,2024-04,85,4,2,3,463
282,2024-05,83,3,1,2,333
282,2024-06,107,4,2,2,324
282,2024-07,58,3,1,1,223
282,2024-08,77,3,1,0,498
282,2024-09,78,4,1,2,497
282,2024-10,76,3,2,1,491
282,2024-11,77,3,1,3,404
282,2024-12,64,3,1,0,364
283,2024-10,18,1,1,3,78
283,2024-11,20,1,2,1,84
283,2024-12,15,1,1,0,100
284,2024-01,32,1,1,0,156
284,2024-02,33,1,1,0,205
284,2024-03,38,2,2,0,186
284,2024-04,36,2,2,1,133
284,2024-05,52,2,2,0,272
284,2024-06,40,1,1,3,202
284,2024-07,31,1,1,0,97
284,2024-08,15,1,1,0,109
284,2024-09,12,1,1,0,72
284,2024-10,2,1,1,0,8
284,2024-11,3,1,1,1,15
284,2024-12,3,1,1,1,11
285,2024-04,15,1,2,0,115
285,2024-05,19,1,2,0,67
285,2024-06,16,1,2,0,90
285,2024-07,14,1,1,0,45
285,2024-08,10,1,1,3,39
285,2024-09,17,1,2,0,101
285,2024-10,6,1,2,2,38
285,2024-11,16,1,2,0,107
285,2024-12,7,1,1,0,51
286,2024-01,34,1,1,0,163
286,2024-02,27,1,1,0,192
286,2024-03,48,1,1,1,251
286,2024-04,50,2,1,0,361
286,2024-05,35,2,1,0,238
286,2024-06,47,1,1,2,326
286,2024-07,28,1,1,0,118
286,2024-08,16,1,1,1,119
286,2024-09,15,1,1,0,119
286,2024-10,3,1,1,0,11
286,2024-11,3,1,1,0,21
286,2024-12,2,1,1,0,6
287,2024-01,22,1,1,2,165
287,2024-02,18,1,1,0,88
287,2024-03,44,1,1,0,223
287,2024-04,33,1,1,1,128
287,2024-05,43,1,1,3,332
287,2024-06,34,1,1,1,263
287,2024-07,19,1,1,2,126
287,2024-08,29,1,1,1,189
287,2024-09,16,1,1,1,72
287,2024-10,17,1,1,1,119
287,2024-11,8,1,1,0,45
287,2024-12,3,1,1,1,15
288,2024-01,19,1,1,1,123
288,2024-02,17,1,1,0,56
288,2024-03,30,1,1,1,220
288,2024-04,19,1,1,0,76
288,2024-05,26,1,1,1,148
288,2024-06,22,1,1,0,157
288,2024-07,20,1,1,0,153
288,2024-08,23,1,1,0,180
288,2024-09,26,1,1,0,108
288,2024-10,24,1,1,0,168
288,2024-11,15,1,1,0,113
288,2024-12,12,1,1,1,94
289,2024-01,28,1,1,1,95
289,2024-02,27,1,1,0,136
289,2024-03,27,1,1,1,101
289,2024-04,59,2,2,2,427
289,2024-05,45,1,1,0,162
289,2024-06,40,1,1,0,252
289,2024-07,32,1,1,0,175
289,2024-08,30,1,1,0,238
289,2024-09,30,1,1,0,189
289,2024-10,42,1,2,1,301
289,2024-11,41,1,1,0,166
289,2024-12,17,1,1,0,135
290,2024-01,94,4,2,0,484
290,2024-02,85,5,2,0,350
290,2024-03,89,8,4,1,476
290,2024-04,107,7,3,2,657
290,2024-05,132,7,4,3,455
290,2024-06,190,8,3,1,899
290,2024-07,124,5,3,3,394
290,2024-08,81,6,3,0,243
290,2024-09,143,7,3,2,658
290,2024-10,97,6,4,1,615
290,2024-11,156,6,4,0,851
290,2024-12,80,3,2,0,571
291,2024-01,9,1,1,0,27
291,2024-02,13,1,1,0,50
291,2024-03,11,1,1,0,75
291,2024-04,11,1,1,0,83
291,2024-05,13,1,1,0,84
291,2024-06,16,1,1,0,73
291,2024-07,8,1,1,1,39
291,2024-08,5,1,1,0,20
291,2024-09,12,1,1,0,47
291,2024-10,17,1,1,0,94
291,2024-11,16,1,1,0,105
291,2024-12,9,1,1,0,28
292,2024-01,65,3,2,2,462
292,2024-02,100,4,3,0,399
292,2024-03,78,5,4,0,364
292,2024-04,105,5,3,0,524
292,2024-05,116,4,4,0,519
292,2024-06,128,6,4,0,584
292,2024-07,88,5,3,0,474
292,2024-08,99,4,3,0,656
292,2024-09,64,5,4,1,439
292,2024-10,110,7,4,1,489
292,2024-11,134,6,4,1,788
292,2024-12,62,4,2,3,227
293,2024-01,151,8,1,0,628
293,2024-02,150,7,1,0,462
293,2024-03,214,12,1,0,1612
293,2024-04,243,9,1,0,1016
293,2024-05,186,10,1,0,678
293,2024-06,226,12,1,1,1624
293,2024-07,197,9,1,0,804
293,2024-08,141,5,1,0,990
293,2024-09,99,4,1,0,426
293,2024-10,69,2,1,0,403
293,2024-11,27,1,1,0,192
293,2024-12,10,1,1,0,32
294,2024-06,192,8,3,2,1211
294,2024-07,122,5,2,1,946
294,2024-08,141,5,2,0,849
294,2024-09,200,8,2,0,1157
294,2024-10,116,6,3,0,712
294,2024-11,135,7,3,0,627
294,2024-12,110,5,2,1,534
295,2024-01,51,2,1,0,212
295,2024-02,86,2,1,0,490
295,2024-03,68,3,2,1,461
295,2024-04,85,4,2,0,677
295,2024-05,91,4,2,3,582
295,2024-06,63,3,2,3,322
295,2024-07,68,4,1,0,383
295,2024-08,79,3,1,0,356
295,2024-09,79,4,2,1,259
295,2024-10,86,3,2,0,550
295,2024-11,77,5,2,1,353
295,2024-12,41,3,1,0,314
296,2024-01,11,1,2,0,72
296,2024-02,15,1,2,0,62
296,2024-03,17,1,4,1,98
296,2024-04,16,1,3,0,109
296,2024-05,20,1,4,1,140
296,2024-06,11,1,4,1,38
296,2024-07,18,1,3,0,97
296,2024-08,14,1,3,0,91
296,2024-09,22,1,4,0,175
296,2024-10,13,1,3,0,47
296,2024-11,21,1,3,1,164
296,2024-12,12,1,2,0,62
297,2024-01,264,12,1,0,1238
297,2024-02,220,9,1,0,763
297,2024-03,340,14,3,0,2313
297,2024-04,407,14,2,2,2227
297,2024-05,331,16,2,1,2316
297,2024-06,210,17,3,0,912
297,2024-07,224,13,2,0,1709
297,2024-08,278,13,2,1,930
297,2024-09,371,15,2,1,1842
297,2024-10,330,15,3,0,2241
297,2024-11,467,17,3,0,2450
297,2024-12,139,10,1,2,768
298,2024-01,128,5,2,0,976
298,2024-02,70,4,2,0,489
298,2024-03,188,7,4,1,691
298,2024-04,159,8,3,0,1039
298,2024-05,189,7,4,0,1179
298,2024-06,137,8,4,0,721
298,2024-07,176,5,3,0,1342
298,2024-08,169,7,3,0,1104
298,2024-09,178,8,4,1,1240
298,2024-10,175,8,4,2,1162
298,2024-11,180,7,3,0,1067
298,2024-12,86,5,2,1,503
299,2024-07,55,2,1,0,439
299,2024-08,62,2,1,3,342
299,2024-09,63,2,2,2,193
299,2024-10,46,2,2,0,233
299,2024-11,64,2,2,1,504
299,2024-12,26,1,1,0,149
300,2024-01,42,2,2,2,147
300,2024-02,38,1,2,0,114
300,2024-03,30,2,3,1,227
300,2024-04,37,2,4,2,241
300,2024-05,47,2,3,1,290
300,2024-06,47,2,4,1,156
300,2024-07,32,2,3,0,250
300,2024-08,46,1,3,0,249
300,2024-09,53,2,4,0,297
300,2024-10,49,2,4,1,209
300,2024-11,45,2,4,2,269
300,2024-12,46,2,3,2,212
301,2024-05,123,4,2,0,912
301,2024-06,85,5,2,2,444
301,2024-07,68,3,1,0,388
301,2024-08,85,4,1,0,425
301,2024-09,79,4,1,0,414
301,2024-10,91,5,1,1,510
301,2024-11,105,4,2,2,499
301,2024-12,43,3,1,0,130
302,2024-01,63,2,1,2,458
302,2024-02,49,1,1,0,209
302,2024-03,65,3,1,0,217
302,2024-04,75,4,1,0,525
302,2024-05,80,3,1,1,410
302,2024-06,50,3,1,1,160
302,2024-07,82,2,1,0,325
302,2024-08,64,3,1,3,241
302,2024-09,79,3,1,0,511
302,2024-10,94,4,1,0,744
302,2024-11,63,3,1,0,371
302,2024-12,57,2,1,1,340
303,2024-04,35,1,4,0,124
303,2024-05,45,2,3,0,340
303,2024-06,22,1,4,1,120
303,2024-07,32,1,3,0,147
303,2024-08,28,1,3,0,178
303,2024-09,41,1,3,0,151
303,2024-10,32,1,3,0,119
303,2024-11,17,1,2,3,81
303,2024-12,6,1,1,0,36
304,2024-01,1136,66,2,0,6608
304,2024-02,946,56,2,1,4552
304,2024-03,2006,89,3,0,15038
304,2024-04,1691,89,4,1,6776
304,2024-05,735,89,3,1,5096
304,2024-06,1630,84,3,2,5754
304,2024-07,1160,70,3,1,4456
304,2024-08,986,84,2,1,6520
304,2024-09,1295,89,3,0,9315
304,2024-10,1733,85,3,2,6866
304,2024-11,2039,77,3,0,15971
304,2024-12,1373,53,2,1,10457
305,2024-06,45,2,1,1,334
305,2024-07,50,2,1,0,253
305,2024-08,42,2,1,2,320
305,2024-09,46,2,1,1,165
305,2024-10,44,3,1,0,169
305,2024-11,36,3,1,1,251
305,2024-12,38,1,1,2,217
306,2024-10,78,4,1,0,408
306,2024-11,77,3,1,0,422
306,2024-12,47,2,1,2,344
307,2024-01,127,8,2,1,423
307,2024-02,171,7,2,1,771
307,2024-03,165,11,3,0,829
307,2024-04,261,11,3,0,1050
307,2024-05,165,8,2,1,560
307,2024-06,182,10,2,0,1120
307,2024-07,132,9,2,2,883
307,2024-08,168,9,2,0,1283
307,2024-09,275,11,3,1,1903
307,2024-10,231,11,2,0,1648
307,2024-11,246,9,2,2,1471
307,2024-12,180,6,2,0,1241
308,2024-01,14,1,1,0,105
308,2024-02,19,1,1,0,142
308,2024-03,28,1,1,0,129
308,2024-04,39,1,1,1,160
308,2024-05,25,1,1,0,135
308,2024-06,35,1,1,1,262
308,2024-07,30,1,1,0,96
308,2024-08,35,1,1,1,110
308,2024-09,27,1,1,1,199
308,2024-10,34,1,1,0,154
308,2024-11,49,1,1,0,162
308,2024-12,20,1,1,2,135
309,2024-02,42,3,5,0,238
309,2024-03,51,3,7,1,350
309,2024-04,96,4,7,0,706
309,2024-05,52,4,7,0,322
309,2024-06,74,4,6,0,330
309,2024-07,74,3,5,1,231
309,2024-08,71,3,5,1,470
309,2024-09,88,3,6,0,676
309,2024-10,88,4,7,0,355
309,2024-11,97,4,6,0,735
309,2024-12,45,3,4,0,158
310,2024-01,7,1,1,0,50
310,2024-02,6,1,1,0,22
310,2024-03,15,1,1,0,119
310,2024-04,14,1,1,0,59
310,2024-05,13,1,2,3,58
310,2024-06,16,1,2,0,106
310,2024-07,8,1,1,0,35
310,2024-08,14,1,1,0,107
310,2024-09,17,1,1,0,52
310,2024-10,13,1,1,0,75
310,2024-11,16,1,1,3,66
310,2024-12,6,1,1,0,44
311,2024-09,80,3,1,1,250
311,2024-10,56,3,1,0,281
311,2024-11,42,2,1,0,132
311,2024-12,5,1,1,1,33
312,2024-01,24,1,1,0,178
312,2024-02,25,1,1,2,198
312,2024-03,34,1,2,2,228
312,2024-04,34,1,2,2,124
312,2024-05,26,1,2,2,112
312,2024-06,26,1,2,0,134
312,2024-07,32,1,1,1,153
312,2024-08,29,1,1,2,176
312,2024-09,29,1,2,0,126
312,2024-10,26,1,2,1,86
312,2024-11,17,1,2,1,62
312,2024-12,17,1,1,0,92
313,2024-01,23,1,1,0,173
313,2024-02,13,1,1,0,49
313,2024-03,26,1,1,2,183
313,2024-04,31,1,1,2,215
313,2024-05,21,1,1,2,98
313,2024-06,26,1,1,3,203
313,2024-07,26,1,1,0,149
313,2024-08,22,1,1,1,91
313,2024-09,39,1,1,0,166
313,2024-10,17,1,1,0,109
313,2024-11,31,1,1,0,133
313,2024-12,18,1,1,0,82
314,2024-01,163,5,1,0,687
314,2024-02,141,6,1,0,915
314,2024-03,174,10,1,2,988
314,2024-04,219,8,2,0,757
314,2024-05,113,8,1,0,695
314,2024-06,234,8,2,0,1235
314,2024-07,171,6,1,0,786
